         11521085 function calls (10993404 primitive calls) in 5.859 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:384(Continue)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/ply/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/collections.py:97(NamedTupleClassAttribute)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/_lib/_util.py:351(_FunctionWrapper)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_interface.py:722(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/arpack/arpack.py:310(_ArpackParams)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/npdatetime.py:697(_gen_datetime_max_impl)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/experimental/jitclass/base.py:22(InstanceModel)
        4    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/_distutils_hack/__init__.py:96(<lambda>)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/npdatetime.py:371(_create_timedelta_comparison_impl)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/functools.py:972(__set_name__)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/threading.py:1174(native_id)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/threading.py:1590(main_thread)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/datamodel/models.py:1243(handle_bound_function)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/cffi/model.py:335(force_the_name)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1179(add_callback)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:101(set_width_ratios)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:828(_set_autoscale_on)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:167(ArrayDecl)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/ply/yacc.py:1381(MiniProduction)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:109(NodeVisitor)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/arraydecl.py:707(NestedArrayAttribute)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/setdecl.py:99(ConcreteSetOperator)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/arraydecl.py:207(GetItemBuffer)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/cpython/unicode.py:2279(_gen_ascii_upper_or_lower)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/cpython/hashing.py:410(EXPAT)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/cpython/listobj.py:130(ListPayloadAccessor)
        1    0.000    0.000    0.000    0.000 <decorator-gen-5>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_interface.py:635(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_interface.py:790(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/typed/listobject.py:87(ErrorHandler)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/ccallback.py:17(_CFuncCompiler)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/npdatetime.py:718(_gen_datetime_min_impl)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/experimental/function_type.py:31(FunctionProtoModel)
        4    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:1375(get_mouseover)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/cpython/cmathimpl.py:84(intrinsic_complex_unary)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/types/common.py:90(key)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/PIL/Image.py:3427(register_save_all)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/cffi/model.py:12(qualify)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:285(Case)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:367(Constant)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/random/generator_core.py:31(NumPyRandomGeneratorTypeModel)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/PIL/BmpImagePlugin.py:361(DibImageFile)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/enum.py:1366(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/typing.py:277(_check_generic)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/zipfile.py:693(_check_compression)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/zipfile.py:1876(close)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/types/functions.py:415(<dictcomp>)
        4    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/funcdesc.py:222(mangler)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typeinfer.py:234(__init__)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/cffi/model.py:174(build_backend_type)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/spines.py:584(__iter__)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/cffi_utils.py:184(FFI_from_buffer)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:328(Compound)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:346(CompoundLiteral)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:513(Enum)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/collections.py:9(InContainer)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/cpython/unicode.py:77(UnicodeModel)
        1    0.000    0.000    0.000    0.000 <decorator-gen-2>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/arpack/arpack.py:283(ArpackNoConvergence)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/arpack/arpack.py:956(IterInv)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/npdatetime.py:760(_gen_timedelta_min_impl)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/npyimpl.py:92(_ArrayIndexingHelper)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/experimental/jitclass/base.py:404(ClassAttribute)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/PIL/BmpImagePlugin.py:287(BmpRleDecoder)
        4    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:430(is_transform_set)
        1    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/cffi/model.py:310(length_is_unknown)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:210(Assignment)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:232(Alignas)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:307(Cast)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:398(Decl)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:446(Default)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:485(EllipsisParam)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/ply/yacc.py:127(NullLogger)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:567(ExprList)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:585(FileAST)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:632(FuncCall)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/collections.py:39(GetItemSequence)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/arraydecl.py:622(StaticGetItemLiteralRecord)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/npdatetime.py:31(TimedeltaBinOp)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/npdatetime.py:177(TimedeltaCmpGE)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/cpython/unicode.py:100(UnicodeIteratorModel)
        1    0.000    0.000    0.000    0.000 <decorator-gen-1>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-6>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/arpack/arpack.py:380(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/typed/dictobject.py:98(DictIterModel)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/typed/listobject.py:64(ListIterModel)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/npdatetime.py:569(_datetime_timedelta_arith)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/typing.py:2050(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:831(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:1093(get_label)
        3    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:3384(set_history_buttons)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:824(_get_autoscale_on)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/cmathdecl.py:34(CMath_isfinite)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:189(ArrayRef)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:249(BinaryOp)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:271(Break)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:428(DeclList)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:464(DoWhile)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:499(EmptyStatement)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/ply/yacc.py:217(YaccSymbol)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/ply/yacc.py:1427(LRItem)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:653(FuncDecl)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:924(StructRef)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/pycparser/c_ast.py:946(Switch)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/enumdecl.py:35(EnumClassStaticGetItem)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/typing/arraydecl.py:573(StaticGetItemArray)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/arrayobj.py:4235(_ol_array_allocate)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_dsolve/linsolve.py:25(MatrixRankWarning)
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/np/npdatetime.py:739(_gen_timedelta_max_impl)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:15(TimerMac)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/PIL/PpmImagePlugin.py:279(PpmDecoder)
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        2    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/types/containers.py:330(key)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/llvmlite/ir/types.py:187(__eq__)
        1    0.000    0.000    0.000    0.000 /Users/adamkudelas/anaconda3/lib/python3.11/site-packages/numba/core/byteflow.py:1777(set_kw_names)
